,NOMBRE_VERTIDO,TITULAR,MUNICIPIO,PROVINCIA,UTM X  Huso 30,UTM Y  Huso 30,MEDIO     RECEPTOR,NATURALEZA_VERTIDO,CARACT_VERTIDO,VOLUMEN_m3_ano,NATURALEZA_RECEPTOR,REF_EXPEDIENTE,tipo_titular
1117,EDAR SANTILLANA,CANAL DE ISABEL II,MANZANARES EL REAL,MADRID,429275.0,4510190.0,RÍO MANZANARES,URBANO O ASIMILABLE,>10.000 h-e,6464150.0,CATEGORÍA I,AV-0014/1986,
1118,ETAP SANTILLANA (ASEOS),CANAL DE ISABEL II,MANZANARES EL REAL,MADRID,431150.0,4506110.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,493.0,CATEGORÍA I,AV-0052/2001,
1119,CENTRO EDUCACION AMBIENTAL MANZANARES EL REAL,"COM. AUT. MADRID. CONS. MED. AMB., ADM. LOCAL Y ORD. TERRIT.",MANZANARES EL REAL,MADRID,425255.0,4508690.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1369.0,CATEGORÍA I,AV-0065/2005,J
1120,EDIFICIO EMBALSE SANTILLANA,CANAL DE ISABEL II,MANZANARES EL REAL,MADRID,431137.0,4506376.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,219.0,CATEGORÍA I,AV-0058/2004,
1121,CENTRO DE DIVULGACIÓN DEL P.N. SIERRA DE GUADARRAMA,"EDUCACIÓN, NATURALEZA Y ANIMACIÓN, S.L.",MANZANARES EL REAL,MADRID,424575.0,4511400.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,528.0,CATEGORÍA I,AV-0009/2015,J
1122,"AREA DE SERVICIO CTRA. R-2, PK 35,600","SEITT S.M.E., S.A.",MECO,MADRID,473816.0,4487810.0,ARROYO DE LAS MONJAS,INDUSTRIAL,CLASE 1 Resto,1825.0,CATEGORÍA I,AV-0156/2023,J
1123,URB. LOS PINAREJOS,"URBANIZADORA COLMENAR, S.A.",MIRAFLORES DE LA SIERRA,MADRID,438109.0,4511510.0,ARROYO VALDESALICES,URBANO O ASIMILABLE,2.000-10.000 h-e,255500.0,CATEGORÍA I,AV-0029/1998,J
1124,FABRICA PIENSOS SAN JUAN BAUTISTA (ASEOS),"SAN JUAN BAUTISTA SERVICIOS INTEGRALES GANADEROS, S.L.",MIRAFLORES DE LA SIERRA,MADRID,436789.0,4516368.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,273.0,CATEGORÍA I,AV-0068/2004,J
1125,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MIRAFLORES DE LA SIERRA,MADRID,433880.0,4518712.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.0,CATEGORÍA I,AV-0068/2003,F
1126,RESIDENCIA EL SOTO,"ASOCIACIÓN BENÉFICA ""LA NAJARRA""",MIRAFLORES DE LA SIERRA,MADRID,432700.0,4514930.0,ARROYO DE CHOZAS,URBANO O ASIMILABLE,<2.000 h-e,7300.0,CATEGORÍA I,AV-0008/1995,J
1127,EDAR MIRAFLORES,CANAL DE ISABEL II,MIRAFLORES DE LA SIERRA,MADRID,436330.0,4517045.0,RÍO GUADALIX,URBANO O ASIMILABLE,>10.000 h-e,1496934.0,CATEGORÍA I,AV-0006/1992,
1128,CENTRO TRATAMIENTO RCDS EL MOLAR (ASEOS),COMUNIDAD DE MADRID,MOLAR (EL),MADRID,451910.0,4506464.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,318.0,CATEGORÍA I,AV-0021/2009,J
1129,CENTRO HÍPICO Y DE RECREO LAS DEHESILLAS,PERSONA FÍSICA,MOLAR (EL),MADRID,452492.0,4508335.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,403.0,CATEGORÍA I,AV-0031/2011,F
1130,"E.S. CTRA. A-1, KM 40,200 (M.D.)","ESTACIÓN DE SERVICIO EL MOLAR, S.A.",MOLAR (EL),MADRID,451220.0,4507035.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,283.0,CATEGORÍA I,AV-0009/2014,J
1131,"E.S. CTRA. A-1, KM 41 M.I. (ASEOS)","ESTACIÓN DE SERVICIO GESLAMA-PER, S.L.",MOLAR (EL),MADRID,451050.0,4507435.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,820.0,CATEGORÍA I,AV-0035/2009,J
1132,EDAR EL MOLAR SUR,CANAL DE ISABEL II,MOLAR (EL),MADRID,451690.0,4508310.0,ARROYO DEL CAÑO,URBANO O ASIMILABLE,2.000-10.000 h-e,407410.0,CATEGORÍA I,AV-0128/2022,
1133,RESTAURANTE LAS CUBAS,PERSONA FÍSICA,MOLAR (EL),MADRID,449636.0,4504638.0,ARROYO MONTEVIEJO,URBANO O ASIMILABLE,<2.000 h-e,800.0,CATEGORÍA I,AV-0048/1987,F
1134,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MONTEJO DE LA SIERRA,MADRID,457040.0,4545740.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1897.0,CATEGORÍA I,AV-0012/2018,F
1135,EDAR MONTEJO DE LA SIERRA,CANAL DE ISABEL II,MONTEJO DE LA SIERRA,MADRID,454921.0,4545052.0,ARROYO LA MATA,URBANO O ASIMILABLE,<2.000 h-e,89790.0,CATEGORÍA I,AV-0091/2002,
1136,GRAVERA EL JUNQUERAL (ASEOS),"GOBLA, S.A.",MORALEJA DE ENMEDIO,MADRID,423424.0,4456641.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.0,CATEGORÍA I,AV-0019/2006,J
1137,CENTRO HÍPICO SUN POINT 26,"TRICHEL GROUP, S.L.",MORALEJA DE ENMEDIO,MADRID,422135.0,4456030.0,BARRANCO DE LAS CÁRCAVAS,INDUSTRIAL,CLASE 3 Resto,8006.0,CATEGORÍA I,AV-0017/2014,J
1138,CENTRO TRATAMIENTO RCDS MORALZARZAL (ASEOS),COMUNIDAD DE MADRID,MORALZARZAL,MADRID,419392.0,4505102.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,318.0,CATEGORÍA I,AV-0019/2009,J
1139,ABONOS VICENTE,PERSONA FÍSICA,MORALZARZAL,MADRID,419690.0,4504690.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,144.0,CATEGORÍA I,AV-0003/2017,F
1140,EDAR MORATA DE TAJUÑA,CANAL DE ISABEL II,MORATA DE TAJUÑA,MADRID,461460.0,4451335.0,RÍO TAJUÑA,URBANO O ASIMILABLE,>10.000 h-e,485048.0,CATEGORÍA I,AV-0060/2022,
1141,CIRCUITO KARTS MONTOYA (RESTAURANTE),"INVERSIONES MONTOYA, S.L.",MORATA DE TAJUÑA,MADRID,460268.0,4451654.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2190.0,CATEGORÍA I,AV-0047/2005,J
1142,PLANTA DE CALIZA MAHORSA (ASEOS),"MATERIALES Y HORMIGONES, S.L.",MORATA DE TAJUÑA,MADRID,463885.0,4455238.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,876.0,CATEGORÍA I,AV-0029/2003,J
1143,RESIDENCIA ISLA DE TARAY,"LEONESA CATERING Y SERVICIOS, S.L.",MORATA DE TAJUÑA,MADRID,465994.0,4453040.0,RÍO TAJUÑA,URBANO O ASIMILABLE,<2.000 h-e,13140.0,CATEGORÍA I,AV-0031/1996,J
1144,EDAR ARROYO DEL SOTO,CANAL DE ISABEL II,MOSTOLES,MADRID,423780.0,4464640.0,ARROYO DEL SOTO,URBANO O ASIMILABLE,>10.000 h-e,10807812.0,CATEGORÍA I,AV-0142/2021,
1145,EDAR ARROYO LA REGUERA,CANAL DE ISABEL II,MOSTOLES,MADRID,424798.0,4460514.0,ARROYO DE LOS COMBOS,URBANO O ASIMILABLE,>10.000 h-e,8741065.0,CATEGORÍA I,AV-0043/2006,
1146,RESTAURANTE LA FUENCISLA,"CADENA GREGORIO, S.L.",MOSTOLES,MADRID,422001.0,4461837.0,ARROYO DEL AGUIJÓN,URBANO O ASIMILABLE,<2.000 h-e,10800.0,CATEGORÍA I,AV-0103/2002,J
1147,"E.S. CTRA. A-5, KM 20,90 M.D.","CAMPSA ESTACIONES DE SERVICIO, S.A.",MOSTOLES,MADRID,423647.0,4463282.0,ARROYO CARRASQUILLA,INDUSTRIAL,CLASE 1 Resto,10925.0,CATEGORÍA I,AV-0006/1993,J
1148,"E.S. CTRA. A-5, KM 20,90 M.I.","CAMPSA ESTACIONES DE SERVICIO, S.A.",MOSTOLES,MADRID,423735.0,4463170.0,ARROYO CARRASQUILLA,INDUSTRIAL,CLASE 1 Resto,4051.5,CATEGORÍA I,AV-0008/1993,J
1149,CENTRO DE ENSAYOS CEIS,"CENTRO DE ENSAYOS, INNOVACIÓN Y SERVICIOS, S.L.",MOSTOLES,MADRID,423967.0,4466151.0,ARROYO DE QUITAPESARES,URBANO O ASIMILABLE,<2.000 h-e,3300.0,CATEGORÍA I,AV-0029/1987,J
1150,EDAR NAVALAFUENTE,CANAL DE ISABEL II,NAVALAFUENTE,MADRID,444345.0,4518235.0,ARROYO GARGÜERA,URBANO O ASIMILABLE,2.000-10.000 h-e,302211.0,CATEGORÍA I,AV-0010/1987,
1151,CAMPING PISCIS,"NAVALAFUENTE DE CARAVANING, S.L.",NAVALAFUENTE,MADRID,441388.0,4517051.0,ARROYO MOSQUIL,URBANO O ASIMILABLE,<2.000 h-e,28800.0,CATEGORÍA I,AV-0084/2008,J
1152,CAMPING SOCOCAR,SOCIEDAD COOP. MADRILEÑA DE CAMPO Y RECREO,NAVALAFUENTE,MADRID,441968.0,4517965.0,ARROYO MOSQUIL,URBANO O ASIMILABLE,<2.000 h-e,3650.0,CATEGORÍA I,AV-0049/1990,J
1153,ALOJAMIENTO RURAL EL GUADARNÉS,PERSONA FÍSICA,NAVALAFUENTE,MADRID,441204.0,4518192.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1241.0,CATEGORÍA I,AV-0096/2022,F
1154,CANTERA LA CURVA (ASEOS),"CANTERA LA CURVA, S.L. (ANTES CELIA PRIETO SL)",NAVALAGAMELLA,MADRID,405138.0,4477346.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,383.25,CATEGORÍA I,AV-0036/2007,J
1155,EDAR NAVALAGAMELLA,CANAL DE ISABEL II,NAVALAGAMELLA,MADRID,405971.0,4479442.0,ARROYO VEGUILLAS,URBANO O ASIMILABLE,2.000-10.000 h-e,227687.0,CATEGORÍA I,AV-0080/2021,
1156,RESIDENCIA CANINA DOG CAMP,"MALPARTIDA, S.L.",NAVALAGAMELLA,MADRID,403138.0,4469898.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,150.0,CATEGORÍA I,AV-0006/2015,J
1157,OCHEDNAL (VIVIENDA AISLADA),"OCHEDNAL, S.L.",NAVALAGAMELLA,MADRID,404078.0,4473065.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1460.0,CATEGORÍA I,AV-0058/2021,J
1158,CENTRO TRATAMIENTO RCDS NAVALCARNERO (ASEOS),COMUNIDAD DE MADRID,NAVALCARNERO,MADRID,413634.0,4464793.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1060.0,CATEGORÍA I,AV-0031/2009,J
1159,ESCUELA CANINA NARUB,PERSONA FÍSICA,NAVALCARNERO,MADRID,411018.0,4461778.0,ARROYO DE LOS POZOS,URBANO O ASIMILABLE,<2.000 h-e,4380.0,CATEGORÍA I,AV-0142/2023,F
1160,VIVERO LOSER (ASEOS OFICINAS),"LÓSER PISCINAS Y JARDINES, S.L.",NAVALCARNERO,MADRID,407810.0,4462008.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,480.0,CATEGORÍA I,AV-0056/2007,J
1161,PERSONA FÍSICA (ASEOS DE NAVES),PERSONA FÍSICA,NAVALCARNERO,MADRID,414102.0,4457267.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,720.0,CATEGORÍA I,AV-0015/1996,F
1162,URB. CALYPO II,AYUNTAMIENTO DE NAVALCARNERO,NAVALCARNERO,MADRID,410435.0,4456762.0,ARROYO VALDEYESO,URBANO O ASIMILABLE,<2.000 h-e,131400.0,CATEGORÍA I,AV-0078/2008,A
1163,EDAR NAVARREDONDA,CANAL DE ISABEL II,NAVARREDONDA Y SAN MAMES,MADRID,438875.0,4537525.0,ARROYO DE LA NAVA,URBANO O ASIMILABLE,<2.000 h-e,44939.0,CATEGORÍA I,AV-0096/2002,
1164,EDAR SAN MAMES,CANAL DE ISABEL II,NAVARREDONDA Y SAN MAMES,MADRID,440766.0,4537946.0,ARROYO EL CHORRO,URBANO O ASIMILABLE,<2.000 h-e,44939.0,CATEGORÍA I,AV-0093/2002,
1165,EDAR NAVAS DEL REY,CANAL DE ISABEL II,NAVAS DEL REY,MADRID,395059.0,4470967.0,ARROYO LAS MOJONERAS DE LOS OLLONES,URBANO O ASIMILABLE,2.000-10.000 h-e,424548.0,CATEGORÍA I,AV-0243/2023,
1166,CENTRAL HIDROELECTRICA PICADAS (ASEOS),"GAS NATURAL SDG, S.A.",NAVAS DEL REY,MADRID,394131.0,4465198.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,95.0,CATEGORÍA I,AV-0067/2005,J
1167,CUERPO DE GUARDIA E.R. BERMEJA,MINISTERIO DE DEFENSA-ARMADA-ESTACIÓN RADIONAVAL DE MADRID,ORUSCO DE TAJUÑA,MADRID,478665.0,4461318.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0046/2007,A
1168,EDAR ORUSCO,CANAL DE ISABEL II,ORUSCO DE TAJUÑA,MADRID,481964.0,4458597.0,RÍO TAJUÑA,URBANO O ASIMILABLE,2.000-10.000 h-e,245280.0,CATEGORÍA I,AV-0055/2002,
1169,CANTERA MONTE ORUSCO (ASEOS OFICINAS),"EIFFAGE INFRAESTRUCTURAS, S.A.",ORUSCO DE TAJUÑA,MADRID,480996.0,4461176.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,385.0,CATEGORÍA I,AV-0020/2012,J
1170,"SERVICIOS ESQUERDO, S.L. (VIV. UNIFAMILIAR)","SERVICIOS ESQUERDO, S.L.",ORUSCO DE TAJUÑA,MADRID,480464.0,4461196.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,240.0,CATEGORÍA I,AV-0019/2012,J
1171,CENTRO DE RECUPERACIÓN DE METALES APICHA (ASEOS),"APICHA, S.L.",PARACUELLOS DE JARAMA,MADRID,453985.0,4482975.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,620.0,CATEGORÍA I,AV-0012/2014,J
1172,CENTRO OCUPACIONAL PLEGART-3 AFANIAS,"AFANIAS, ASOC. PRO-PERSONAS CON DISCAPACIDAD INTELECTUAL",PARACUELLOS DE JARAMA,MADRID,453351.0,4486633.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,528.0,CATEGORÍA I,AV-0047/2007,
1173,GRAVERA MARIANO BRAVO E HIJOS (ASEOS),"MARIANO BRAVO E HIJOS, S.L.",PARACUELLOS DE JARAMA,MADRID,453179.0,4486799.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,56.0,CATEGORÍA I,AV-0061/2020,J
1174,CENTRO DE FORMACIÓN EN EDIFICACIÓN Y OBRA CIVIL,COMUNIDAD DE MADRID,PARACUELLOS DE JARAMA,MADRID,454558.0,4482678.0,ARROYO DE HUERTA,URBANO O ASIMILABLE,<2.000 h-e,8212.0,CATEGORÍA I,AV-0132/2023,J
1175,CENTRO TRABAJO PRESA EL ATAZAR,CANAL DE ISABEL II,PATONES,MADRID,460136.0,4528882.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,410.0,CATEGORÍA I,AV-0056/2004,
1176,URB. MONTENEBRO,AYUNTAMIENTO DE PEDREZUELA,PEDREZUELA,MADRID,447628.0,4509253.0,ARROYO LOS BARRIZALES,URBANO O ASIMILABLE,<2.000 h-e,135050.0,CATEGORÍA I,AV-0004/1984,A
1177,TALLERES LÁZARO MARTÍN,"L. MARTIN, S.L.",PEDREZUELA,MADRID,448815.0,4513135.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,640.0,CATEGORÍA I,AV-0004/2016,J
1178,URB. ATALAYA REAL (EDAR-3 ESTE),COM. PROP. URB. ATALAYA REAL,PEDREZUELA,MADRID,448222.0,4512883.0,ARROYO PRADO DE LA ÁNIMAS,URBANO O ASIMILABLE,<2.000 h-e,18688.0,CATEGORÍA I,AV-0038/2021,J
1179,CENTRO TRABAJO EMBALSE PEDREZUELA,CANAL DE ISABEL II,PEDREZUELA,MADRID,447182.0,4511663.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,657.0,CATEGORÍA I,AV-0061/2004,
1180,URB. ATALAYA REAL (EDAR-2 CENTRO),COM. PROP. URB. ATALAYA REAL,PEDREZUELA,MADRID,447993.0,4512799.0,AFLUENTE DEL ARROYO PRADO DE LAS ÁNIMAS,URBANO O ASIMILABLE,<2.000 h-e,15695.0,CATEGORÍA I,AV-0037/2021,J
1181,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447614.0,4513458.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0165/1990,F
1182,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447657.0,4513356.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0018/1996,F
1183,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447958.0,4513555.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0020/1996,F
1184,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447686.0,4513504.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0016/1996,F
1185,URB. ATALAYA REAL (EDAR-1 OESTE),COM. PROP. URB. ATALAYA REAL,PEDREZUELA,MADRID,447795.0,4512681.0,ARROYO DEL BALADO,URBANO O ASIMILABLE,<2.000 h-e,15695.0,CATEGORÍA I,AV-0036/2021,J
1186,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447682.0,4513263.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0019/1996,F
1187,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447606.0,4513379.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0017/1996,F
1188,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447758.0,4513362.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0085/2008,F
1189,"E.S. CTRA. A-3, KM 35,200 M.D. (ASEOS)","CAMPSA ESTACIONES DE SERVICIO, S.A.",PERALES DE TAJUÑA,MADRID,468050.0,4456383.0,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,7300.0,CATEGORÍA I,AV-0094/2008,J
1190,EDAR PERALES DE TAJUÑA-TIELMES,CANAL DE ISABEL II,PERALES DE TAJUÑA,MADRID,468340.0,4453280.0,RÍO TAJUÑA,URBANO O ASIMILABLE,>10.000 h-e,987690.0,CATEGORÍA I,AV-0049/2002,
1191,"E.S. CTRA. A-3, KM 43,320 (M.D.) (ASEOS)","CEDIPSA, S.A.",PERALES DE TAJUÑA,MADRID,472872.0,4450768.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1095.0,CATEGORÍA I,AV-0026/2020,J
1192,"E.S. CTRA. A-3, KM 41","GALPGEST PETROGAL ESTACIONES DE SERVICIO, S.L.U.",PERALES DE TAJUÑA,MADRID,471557.0,4452652.0,ARROYO VEGUILLA,URBANO O ASIMILABLE,<2.000 h-e,822.0,CATEGORÍA I,AV-0022/2001,J
1193,RESTAURANTE LOS PRADILLOS,"CAFEDESK, S.L.U.",PERALES DE TAJUÑA,MADRID,470335.0,4452915.0,RÍO TAJUÑA,URBANO O ASIMILABLE,<2.000 h-e,7300.0,CATEGORÍA I,AV-0070/2004,J
1194,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PERALES DE TAJUÑA,MADRID,472198.0,4453119.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,330.0,CATEGORÍA I,AV-0054/2021,F
1195,CANTERA LA CALCASA,"CAL DE CASTILLA, S.A.",PERALES DE TAJUÑA,MADRID,471030.0,4456472.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,270.0,CATEGORÍA I,AV-0037/2010,J
1196,"E.S. CTRA. A-3, KM 37,870 M.I.","MARKOIL, S.A.U.",PERALES DE TAJUÑA,MADRID,470192.0,4455517.0,TERRENO,INDUSTRIAL,CLASE 1 Resto,2628.0,CATEGORÍA I,AV-0001/1996,J
1197,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEZUELA DE LAS TORRES,MADRID,487975.0,4472450.0,RÍO TAJUÑA,URBANO O ASIMILABLE,<2.000 h-e,146.0,CATEGORÍA I,AV-0011/2020,F
1198,VENTA DEL COJO - BAR EL VENTORRO,"NEUMÁTICOS SABROSO, S.L.",PEZUELA DE LAS TORRES,MADRID,487896.0,4473106.0,RÍO TAJUÑA,URBANO O ASIMILABLE,<2.000 h-e,2190.0,CATEGORÍA I,AV-0053/2006,J
1199,BAR EL PINAR,PERSONA FÍSICA,PEZUELA DE LAS TORRES,MADRID,486741.0,4473542.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1606.0,CATEGORÍA I,AV-0039/2008,F
1200,EDAR PEZUELA DE LAS TORRES,CANAL DE ISABEL II,PEZUELA DE LAS TORRES,MADRID,486570.0,4473718.0,ARROYO PEZUELA,URBANO O ASIMILABLE,<2.000 h-e,146865.0,CATEGORÍA I,AV-0054/2002,
1201,CENTRO DE ESTUDIOS CHÂTEAUFORM ESPAÑA,"CHÂTEAUFORM ESPAÑA, S.A.U.",PEZUELA DE LAS TORRES,MADRID,487963.0,4470243.0,RÍO TAJUÑA,URBANO O ASIMILABLE,<2.000 h-e,5118.0,CATEGORÍA I,AV-0034/2010,J
1202,EDAR PINILLA DEL VALLE,CANAL DE ISABEL II,PINILLA DEL VALLE,MADRID,431630.0,4531320.0,RÍO LOZOYA,URBANO O ASIMILABLE,2.000-10.000 h-e,1843400.0,CATEGORÍA I,AV-0008/1986,
1203,"E.S. CTRA. M-506, KM. 18,712 MI (ASEOS)","GALPGEST PETROGAL ESTACIONES DE SERVICIO, S.L.U.",PINTO,MADRID,438125.0,4456365.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,112.0,CATEGORÍA I,AV-0022/2014,J
1204,EDAR ARROYO CULEBRO CUENCA MEDIA ALTA,CANAL DE ISABEL II,PINTO,MADRID,437730.0,4458223.0,ARROYO CULEBRO,URBANO O ASIMILABLE,>10.000 h-e,20961291.0,CATEGORÍA I,AV-0053/2004,
1205,NUEVO TANATORIO Y CEMENTERIO DE PINTO,AYUNTAMIENTO DE PINTO,PINTO,MADRID,437945.0,4456730.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1460.0,CATEGORÍA I,AV-0109/2002,A
1206,SUBPRODUCTOS CARNICOS COGRASA,"COGRASA, S.L.",PINTO,MADRID,442522.0,4454421.0,FILTRO VERDE,INDUSTRIAL,CLASE 1 Resto,1000.0,CATEGORÍA I,AV-0036/2002,J
1207,EXPLOTACIÓN AGRÍCOLA PANTOJA SUR (VIVIENDA),"PANTOJA SUR, S.L.",PINTO,MADRID,443941.0,4453602.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,73.0,CATEGORÍA I,AV-0006/2013,J
1208,"E.S. CTRA. M-506, KM. 21,500 MD (ASEOS)","GALPGEST PETROGAL ESTACIONES DE SERVICIO, S.L.U.",PINTO,MADRID,439965.0,4454290.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,112.0,CATEGORÍA I,AV-0021/2014,J
1209,EDAR PIÑUECAR,CANAL DE ISABEL II,PIÑUECAR-GANDULLAS,MADRID,450840.0,4542595.0,RÍO MADARQUILLOS,URBANO O ASIMILABLE,<2.000 h-e,44939.0,CATEGORÍA I,AV-0113/2023,
1210,EDAR GANDULLAS,CANAL DE ISABEL II,PIÑUECAR-GANDULLAS,MADRID,449461.0,4539859.0,AFLUENTE DEL ARROYO DE LOS PRADOS,URBANO O ASIMILABLE,<2.000 h-e,44939.0,CATEGORÍA I,AV-0089/2002,
1211,URB. MONTECLARO,COM. PROP. URB. MONTECLARO,POZUELO DE ALARCON,MADRID,429040.0,4478035.0,ARROYO BARDAGUERAL,URBANO O ASIMILABLE,2.000-10.000 h-e,182500.0,CATEGORÍA I,AV-0023/2009,J
1212,EDAR HÚMERA,AYUNTAMIENTO DE POZUELO DE ALARCON,POZUELO DE ALARCON,MADRID,433630.0,4475985.0,ARROYO ANTEQUINA,URBANO O ASIMILABLE,>10.000 h-e,1006743.0,CATEGORÍA I,AV-0007/2019,A
1213,CENTRO HÍPICO EL LUCERO (VIVIENDA),PERSONA FÍSICA,POZUELO DEL REY,MADRID,475240.0,4469645.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,146.0,CATEGORÍA I,AV-0009/2016,F
1214,EDAR POZUELO DEL REY,CANAL DE ISABEL II,POZUELO DEL REY,MADRID,472009.0,4467925.0,ARROYO VAL DE LOECHES,URBANO O ASIMILABLE,<2.000 h-e,74825.0,CATEGORÍA I,AV-0057/2002,
1215,EDAR PRADENA DEL RINCON,CANAL DE ISABEL II,PRADENA DEL RINCON,MADRID,454143.0,4543908.0,ARROYO LA GARITA,URBANO O ASIMILABLE,<2.000 h-e,48331.0,CATEGORÍA I,AV-0094/2002,
1216,EDAR PUEBLA DE LA SIERRA,CANAL DE ISABEL II,PUEBLA DE LA SIERRA,MADRID,462637.0,4539734.0,ARROYO DE LA PUEBLA,URBANO O ASIMILABLE,<2.000 h-e,46487.0,CATEGORÍA I,AV-0068/2002,
1217,PERSONA FÍSICA (ASEOS CENTRO CANINO),PERSONA FÍSICA,PUENTES VIEJAS,MADRID,449440.0,4533056.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,876.0,CATEGORÍA I,AV-0039/1999,F
1218,EDAR MANJIRON,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,451321.0,4534818.0,ARROYO MANJIRÓN,URBANO O ASIMILABLE,<2.000 h-e,52385.0,CATEGORÍA I,AV-0087/2002,
1219,POBLADO EMBALSE PUENTES VIEJAS,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,451920.0,4537798.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,4745.0,CATEGORÍA I,AV-0036/2004,
1220,EDAR SERRADA DE LA FUENTE,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,454574.0,4537597.0,ARROYO HITOS,URBANO O ASIMILABLE,<2.000 h-e,16867.0,CATEGORÍA I,AV-0085/2002,
1221,EDAR CINCO VILLAS,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,448860.0,4534220.0,ARROYO DEL VERDINAL,URBANO O ASIMILABLE,<2.000 h-e,14980.0,CATEGORÍA I,AV-0084/2002,
1222,EDAR PAREDES DE BUITRAGO,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,452630.0,4539318.0,ARROYO LA HOZ,URBANO O ASIMILABLE,<2.000 h-e,24400.0,CATEGORÍA I,AV-0082/2002,
